Customer Account Name,Opportunities Opportunity Created Date,Accounts Salesforce Account ID,Customer Account Toast Guid,Opportunities Total Software ARR,Opportunity Line Item Hardware Value,Passed Auto GIACT,Failed Auto GIACT,Banking Status,Banking Task Statuses,Go Live Status
Mrs. Dee's LLC,2022-03-11,0014W00002mrO74QAE,21559e97-2b2a-490f-83c6-6488eaf454cf,$0,$318.00,,,Completed,CANCELED,COMPLETED
Smoothsss,2022-03-11,0014W00002mrKTrQAM,cba125af-35e3-4b76-ac75-a86ab02f9b76,$0,$0.00,,,Unknown,CANCELED,NEW
Ambition Coffee Mississippi LLC,2022-03-11,0014W00002mrO9yQAE,2ba0e4e2-5da2-44bf-8cfa-8046201929f2,$0,$318.00,,,Unknown,CANCELED,NEW
Crepe Nation,2022-03-11,0014W00002mrOOIQA2,f742d13d-c5d3-4559-9e91-a784d086594d,$0,$200.00,,,Unknown,CANCELED,NEW
Setsunai Noodle Bar,2022-03-10,0013c00001s0Rj1AAE,8634ded2-ba6e-4c80-915f-bccf250d6869,$600,$389.00,,,Completed,CANCELED,COMPLETED
All flavaz (the hideaway tavern),2022-03-10,0014W00002mrNJyQAM,94ba04f6-ff30-4f0f-aabf-de47e1d7a3c5,$0,$467.00,,,Unknown,CANCELED,NEW
R. A. K. E.,2022-03-10,0014W00002mrMAvQAM,609b4912-eec3-46de-8df1-7816b9fc827b,$600,$508.00,,,Unknown,CANCELED,NEW
East TX Rust BBQ LLC,2022-03-10,0014W00002mrMOYQA2,54a7e235-7146-4c99-9035-930985a691fe,$0,$318.00,,,Completed,CANCELED,COMPLETED
Crave Butler Inc Patrick McDonnell,2022-03-10,0014W00002mrLvYQAU,c7053251-77b9-44c2-8c3d-f287c336a9ed,$0,$0.00,,,Unknown,CANCELED,NEW
Costello's Creations,2022-03-09,0014W00002mrLqTQAU,298321cb-a1d9-4ac3-84bd-f4cfdde5e719,$0,$0.00,,,Completed,COMPLETED,NEW
The Moondust Lounge,2022-03-09,0014W00002mrKUaQAM,c5b9b678-c4c5-44d3-83e2-fc09b8477cdc,$600,"$1,306.00",,,Completed,CANCELED,COMPLETED
The Chesnut Clan LLC DBA Flame-N-Ray's Southern Vegan Kitchen,2022-03-09,0014W00002mrLo8QAE,78f679a4-739f-4183-b855-7d7b7ddd2081,$0,$318.00,,,Completed,CANCELED,COMPLETED
Legendary Fries and Things,2022-03-09,0014W00002V2rDiQAJ,3df6da15-c7d0-4af1-81e0-f5bfe390e037,$0,$318.00,,,Completed,CANCELED,COMPLETED
Curbside Delights,2022-03-09,0014W00002mrL9wQAE,a16483dd-f337-4e3d-806b-8f36e90624ee,$0,$349.00,,,Unknown,CANCELED,NEW
The Dawn Theater,2022-03-09,0014W00002mrLREQA2,8b1c55d8-c05f-4b86-b3cf-7af1b1329d13,$0,"$1,235.00",,,Completed,CANCELED,COMPLETED
Social Smoke,2022-03-09,0014W00002mrJP2QAM,b6df1e14-2b5e-4dee-9b20-7a7bc8a7c4f1,$0,$0.00,,,Completed,CANCELED,COMPLETED
Manhattan's,2022-03-09,0014W00002mrKdIQAU,e9d3efb4-ef58-422e-89fa-e2517559a790,$0,$318.00,,,Completed,CANCELED,COMPLETED
Alkaline Vegan Food Swingz,2022-03-09,0014W00002mrJQyQAM,1bcc9b24-cbfe-4ba2-8362-0153f50844f4,$0,$0.00,,,Unknown,CANCELED,NEW
The Hardy House LLC,2022-03-09,0014W00002mrJMSQA2,0b559ab2-4919-40fa-93c7-1b187026e433,$0,$0.00,,,Unknown,CANCELED,NEW
Lil Sum Sum,2022-03-09,0014W00002mrLNgQAM,bc106dd3-fb2d-4edf-a6cd-472a78d0f582,$708,"$1,317.00",,,Completed,CANCELED,COMPLETED
Bones Brothers Food Truck,2022-03-08,0014W00002mrH86QAE,d9cdbe27-2f8a-46ff-9e3d-a7e06ed8fb95,$0,$318.00,,,Completed,CANCELED,COMPLETED
The Hop House,2022-03-08,0014W00002mrIKtQAM,e1eb2182-d8a7-4704-8687-8efbef803fbd,$300,"$1,416.00",,,Completed,CANCELED,COMPLETED
The Salty Chefs,2022-03-08,0014W00002mrH7wQAE,7553749c-138a-477b-b747-4f49c0ac2851,$0,$318.00,,,Completed,CANCELED,COMPLETED
Tavern at the Wick,2022-03-08,0014W00002mrH81QAE,2d05d7e7-4137-4d05-b609-9654d69fdee6,$0,$0.00,,,Unknown,CANCELED,NEW
Mama Tuesday's,2022-03-08,0014W00002mrH7mQAE,ee40293e-0282-4959-91a7-4ea011b5687d,$0,$318.00,,,Completed,CANCELED,COMPLETED
Wes'Afrikuisine,2022-03-08,0014W00002mrIvLQAU,4169e291-5322-4b08-aeb5-1969363b4eba,$0,$0.00,,,Not started,NEW,NEW
Monaghan's Bar and Grill,2022-03-08,0014W00002mrIuNQAU,a176b992-4950-42f0-863a-b1555d0ec5f0,$600,$856.00,,,Completed,CANCELED,COMPLETED
cateringbynena,2022-03-08,0014W00002W8b1vQAB,b13f2ccb-dec9-45e1-af89-4357bf8fad0d,$0,$0.00,,,Unknown,CANCELED,NEW
Bar Milli c.o Tim Churchill,2022-03-08,0014W00002mrH7hQAE,c5efabad-5379-4509-9e45-7a3b1c206ce9,$0,"$1,066.00",,,Completed,CANCELED,COMPLETED
Hobbs Coffee LLC,2022-03-08,0014W00002mrHXuQAM,6941b3c6-46d6-4885-8c5b-b9e3e57060ed,$828,"$1,317.00",,,Completed,CANCELED,COMPLETED
Longwood Booster Club Inc.,2022-03-08,0014W00002mrIjyQAE,f73e5b17-54c8-422d-9997-ade8aec86c44,$0,$0.00,,,Unknown,CANCELED,NEW
Kim's Caribbean Kitchen,2022-03-08,0014W00002mrH7rQAE,284e65fc-1e6f-4026-9c2b-427d70ad0320,$0,$318.00,,,Completed,CANCELED,COMPLETED
Blackberry Corner Tavern,2022-03-08,0014W00002mrH8BQAU,96abc305-6571-4877-a860-f026874305b8,"$5,748","$2,064.00",,,Unknown,CANCELED,NEW
The Den Hookah Spot,2022-03-08,0014W00002mrIIYQA2,e8d7db8b-43d8-4e73-a57c-cd66df6de78d,$0,$0.00,,,Completed,CANCELED,COMPLETED
Veloce Wood-Fired Pizze,2022-03-07,0014W00002W8BkUQAV,d0fd3345-8fb5-43ea-9e42-60477095fe41,$0,$0.00,,,Completed,CANCELED,COMPLETED
Singers NY,2022-03-07,0014W00002mrF8TQAU,43110d97-bcc0-4b5a-8125-b60db7ea2b61,$828,"$1,117.00",,,Completed,CANCELED,COMPLETED
Elevation Catering,2022-03-07,0014W00002mrFsIQAU,0137ac47-2853-44bf-82b6-7d2be0ce65c4,$300,$817.00,,,Completed,CANCELED,COMPLETED
LaBella's Sweet Shop,2022-03-07,0014W00002mrFUqQAM,cacc0b8f-8be9-4762-bb45-627fae941077,$0,$318.00,,,Completed,CANCELED,COMPLETED
Nayarita Mexican restaurant,2022-03-05,0014W00002mrEXgQAM,90e53133-2ae3-4c2d-8fbc-f78b469b711c,$0,$467.00,,,Completed,CANCELED,COMPLETED
Ace of Taste,2022-03-04,0014W00002mrDHiQAM,f957d079-f9bc-4a0c-96cb-ca7f0548d809,$0,$318.00,,,Completed,CANCELED,COMPLETED
Jokky Catering Services Llc,2022-03-04,0014W00002mr8NoQAI,553231ee-0e1a-4277-b5ce-7bc9f9e46c23,$0,$318.00,,,Completed,CANCELED,COMPLETED
superofficial,2022-03-04,0014W00002mrE3WQAU,824ebb6a-7ab7-4bc5-958b-7296657c21b3,$0,$518.00,,,Completed,CANCELED,COMPLETED
Serve 1,2022-03-04,0014W00002W8FjeQAF,a1875e0a-b8ba-4fd2-983f-3ed3013a6e38,$0,$318.00,,,Completed,CANCELED,COMPLETED
Acai delight,2022-03-04,0014W00002mr42QQAQ,854e7fd2-a243-4c88-9a32-4d7ea74ffc98,$0,$667.00,,,Completed,CANCELED,COMPLETED
Firehouse Pizza,2022-03-04,0014W00002mrDYtQAM,b6d02990-c9de-4825-9377-e19a5f37d106,$0,"$1,533.00",,,Completed,CANCELED,COMPLETED
FWOB LLC,2022-03-03,0014W00002mrBxAQAU,7ef06bca-8476-48a5-8ad6-7b60eb64511c,$300,$966.00,,,Unknown,CANCELED,NEW
AfroPean Catering,2022-03-03,0014W00002mqzr0QAA,5dc96669-5353-4141-9c3e-80a0afeb1023,$0,$318.00,,,Completed,CANCELED,COMPLETED
Desenca,2022-03-03,0014W00002mrCHMQA2,68e09e87-4a56-46b1-870d-a57f2c8ee295,$0,$0.00,,,Not started,NEW,NEW
Food Labs DBA Mike & Lois's Late Night Grill,2022-03-03,0014W00002mrBOFQA2,e6f16d61-63ad-45ca-b8cb-ad56422a41de,$0,$0.00,,,Completed,COMPLETED,COMPLETED
Tango Cafe,2022-03-03,0014W00002mrCaRQAU,0ff94488-d185-4b47-9549-ef5b8faa5fe7,$0,$199.00,,,Not started,NEW,NEW
Pig and Plow,2022-03-03,0014W00002mrCRKQA2,871a5f3a-e008-425a-890e-5af3ff060e63,$0,$467.00,,,Completed,CANCELED,COMPLETED
Silver Spoon Ice Cream & Sweets,2022-03-03,0014W00002mrC2AQAU,923c72f6-8694-49a2-a544-3d5c0133d13b,$0,$318.00,,,Unknown,CANCELED,NEW
Johnny Scoops,2022-03-03,0014W00002mrBldQAE,c5c13f8f-19ff-4cb7-8fe0-f251d73ae4a9,$0,"$1,235.00",,,Completed,CANCELED,COMPLETED
Rice Dreams,2022-03-03,0014W00002mrBy3QAE,c162a937-4c2b-49f9-8865-3b412add3979,$0,$318.00,,,Completed,CANCELED,COMPLETED
Eagles Aerie 4435 Fl,2022-03-03,0014W00002mrBqJQAU,6d6e4cb8-0533-4fbf-b01b-9ba8e01d1ca8,$0,$318.00,,,Completed,CANCELED,COMPLETED
The Texas Wedge,2022-03-03,0014W00002W8aHsQAJ,940bc5dd-e994-40b8-8402-f4a7b8b2185d,$300,$499.00,,,Unknown,CANCELED,NEW
Ole Sawmill Grill LLC,2022-03-02,0014W00002mr9ETQAY,eb6abad3-a631-404d-8891-6f076d79daa0,$0,$0.00,,,Unknown,CANCELED,NEW
Lady Bee's,2022-03-02,0014W00002W7kxaQAB,7a9765d0-26a3-4d88-b36e-9d0bcb254add,$0,$0.00,,,Completed,CANCELED,COMPLETED
thelunchbox llc,2022-03-02,0014W00002mr6QUQAY,62779174-e50d-45fa-8c91-09569e28a948,$0,$318.00,,,Completed,CANCELED,COMPLETED
Country's Seafood,2022-03-02,0014W00002mrAl0QAE,142aa0aa-253b-4964-8285-a758bd04c816,$0,$318.00,,,Completed,CANCELED,COMPLETED
Las Quesadillas EZ,2022-03-02,0014W00002mrAzMQAU,719ff3c6-4358-4c79-b9f3-3d358379604f,$0,$0.00,,,Unknown,CANCELED,NEW
Patrick McDonnell,2022-03-02,0014W00002mr9I1QAI,c28c0319-26fc-4b67-b3ed-7f22b17b80ec,$0,$0.00,,,Unknown,CANCELED,NEW
CTI Cafe - Calvary Temple International,2022-03-02,0014W00002mr0mFQAQ,54cdbed9-c34b-4d2f-8578-32153817b474,"$1,200","$1,127.00",,,Completed,CANCELED,COMPLETED
Cagney's,2022-03-02,0014W00002mr9lrQAA,5bcda841-0df3-444e-b231-dd9c3beb93aa,$0,$318.00,,,Completed,CANCELED,COMPLETED
The Roundsman,2022-03-01,0014W00002mr7dxQAA,ace1255e-b140-42d0-a1be-46f319a78c08,$0,$0.00,,,Unknown,CANCELED,NEW
D's Smokin BBQ,2022-03-01,0014W00002mr8twQAA,13603243-2c3b-43fb-a97e-098b7fb01657,$0,$0.00,,,Completed,COMPLETED,COMPLETED
sarafresh juice,2022-03-01,0014W00002mr7hPQAQ,733065fc-b3ed-437a-aaf7-092d881c52ed,$0,$0.00,,,Completed,CANCELED,COMPLETED
Battle Borne BBQ,2022-03-01,0014W00002mr8JAQAY,c5c4fc0a-c65f-4767-bcf1-555bad383327,$0,$0.00,,,Completed,CANCELED,COMPLETED
Glasco Oven And Tavern,2022-02-28,0014W00002W8TpKQAV,69b65fa9-2c85-43fc-a20a-965a7cd403a8,$0,"$1,135.00",,,Completed,CANCELED,COMPLETED
SOE Brands,2022-02-28,0014W00002mr6plQAA,74dce88b-6086-4b54-9fa5-319294c3ed43,$0,$149.00,,,Completed,CANCELED,COMPLETED
Mountain Mamas Little Bakery Cafe & Diner,2022-02-28,0014W00002mr7FcQAI,13e81bbb-2b63-4f38-8205-af06f89a0bf9,$0,$0.00,,,Completed,CANCELED,COMPLETED
Treat Fleet,2022-02-28,0014W00002mr76zQAA,c2fa5502-9666-4d05-aba8-f7e41d883f82,$0,$0.00,,,Unknown,CANCELED,NEW
Netta's place,2022-02-28,0014W00002mr615QAA,7350cffe-e05f-4804-bc40-0c5b06453713,$0,$0.00,,,Unknown,CANCELED,NEW
Es Taco'n Madre,2022-02-28,0014W00002mr761QAA,2da7b535-2382-42fe-ac1d-aacc55d546fb,$0,$149.00,,,Completed,CANCELED,COMPLETED
Cakes and Pipers Bakery LLC,2022-02-28,0014W00002mr5ykQAA,f16f0e0c-a6a3-43ad-b876-1b765817bf5f,"$3,000",$348.00,,,Completed,CANCELED,COMPLETED
Halftime Grill,2022-02-28,0014W00002W7VuEQAV,8e0eec6d-b5a3-4ab5-870d-f1b8aee01401,$0,$0.00,,,Unknown,CANCELED,NEW
Olde Towne Theatre Co.,2022-02-28,0014W00002mr6OxQAI,d3ee4d82-e485-4dae-b087-0519e5f6ee7b,$0,$437.00,,,Completed,CANCELED,COMPLETED
Dirty Macs Food Trailer,2022-02-28,0014W00002mr6aMQAQ,9201be71-f069-4b44-b589-cb046dd493c2,$0,$0.00,,,Unknown,CANCELED,NEW
Cafe Lahooti,2022-02-28,0014W00002mr7FNQAY,81282fb1-269d-4411-bd37-a0e359c976f2,$0,$518.00,,,Completed,CANCELED,COMPLETED
Chimichurri Argentine Grill,2022-02-28,0014W00002mr2JqQAI,7093b217-852f-4357-87fd-b2378a4e3614,$0,$0.00,,,Completed,CANCELED,COMPLETED
Youngs cafe,2022-02-27,0014W00002mr5BJQAY,50db95c9-0b12-4698-ab07-1f200700061b,$0,$0.00,,,Unknown,CANCELED,NEW
North Kitsap FOE 3586,2022-02-27,0014W00002mr5sNQAQ,b2cf13ee-cfc1-4bdb-8995-6a8555f17715,$0,$119.00,,,Completed,CANCELED,COMPLETED
Naija Boy Tacos,2022-02-26,0014W00002mr4wUQAQ,8a4dc4b0-c984-4118-8fcf-5a9d2845ca8c,$0,$548.00,,,Completed,CANCELED,COMPLETED
TeaPotBrew Bakery and Cafe,2022-02-25,0014W00002mr4SHQAY,c8261b9e-d416-4805-9f53-aa6db14eb94d,$0,$0.00,,,Completed,CANCELED,COMPLETED
Elks Lodge,2022-02-25,0014W00002Lkpl7QAB,1279f25e-efe7-4ae2-84ad-0ce9b21d7194,"$1,200","$1,245.00",,,Completed,CANCELED,COMPLETED
LA Kosher Grill Inc,2022-02-25,0014W00002mr3UCQAY,60b66608-0a47-4fc5-82fb-d6ffd180871a,$0,$318.00,,,Unknown,CANCELED,NEW
Southside Market,2022-02-25,0014W00002mr3WcQAI,f9aa293a-e513-4eec-ac8e-3a1f63c8ea08,"$1,308","$1,536.00",,,Unknown,CANCELED,NEW
The Morning Ritual,2022-02-25,0014W00002mr479QAA,b2d03bbf-0909-4cfa-8f34-217bc6f7c19d,$0,$318.00,,,Completed,CANCELED,COMPLETED
Taqueria La Doña Comida Hondureña Y Mexicana,2022-02-25,0014W00002mr2oSQAQ,8a035de5-2642-4efe-b13f-701529976388,$0,$467.00,,,Unknown,CANCELED,NEW
BABAM,2022-02-25,0014W00002Rpme9QAB,fdcd3789-8373-442f-a4fd-cdbe1c02e3c2,$0,$318.00,,,Completed,CANCELED,COMPLETED
Loaded Foods,2022-02-25,0014W00002mr2mHQAQ,cca42e2b-6cdd-4192-8acb-943f038a1f13,$0,$200.00,,,Completed,CANCELED,COMPLETED
Bamboo Bamboo Chinese Restaurant,2022-02-25,0014W00002mr3uIQAQ,f7abf08a-6dd9-41e2-9c44-4374675c1aee,"$1,728","$1,466.00",,,Completed,CANCELED,COMPLETED
Nowhere Coffee Co,2022-02-25,0014W00002mr2j3QAA,ad2ff457-f152-4e5f-bf27-b5457f559371,$0,$518.00,,,Completed,CANCELED,COMPLETED
Bragg Cafe Food Truck,2022-02-25,0014W00002mr3NXQAY,006b4c49-ea18-40c4-89e5-9fd991ea8d6f,$0,$394.00,,,Completed,CANCELED,COMPLETED
Sarah’s Latin Taste,2022-02-24,0014W00002W7YUyQAN,5419d3b2-3af2-4688-92ba-c5f18c747857,$0,$199.00,,,Unknown,CANCELED,NEW
Pizza 360,2022-02-24,0014W00002mr0zyQAA,ae1cfdf7-05ec-45fa-9230-a112cc9852d1,$300,$817.00,,,Completed,CANCELED,COMPLETED
Julians Mexican Restaurant LLC,2022-02-24,0014W00002mr1B0QAI,897fb415-753d-44c2-9a2d-6ec1e2c26568,$300,"$1,416.00",,,Completed,CANCELED,COMPLETED
Blondies Vegan Kitchen Hawaii,2022-02-24,0014W00002mr2ZDQAY,a1885596-9cef-4347-8b8c-4f7be5dceb30,$0,$199.80,,,Completed,CANCELED,COMPLETED
JXN Brunch,2022-02-23,0014W00002mr0P9QAI,7f1f8e37-2c05-48a0-a23b-87c7563511f6,$0,$0.00,,,Unknown,CANCELED,NEW
vgarcia,2022-02-23,0014W00002mr0mPQAQ,3d4e536d-87d2-404d-831a-6af5c0ab4773,$0,$0.00,,,Unknown,CANCELED,NEW
Liberty Fire Company,2022-02-23,0014W00002mqzrZQAQ,09954ca6-233f-4489-9bb2-5373bb5d3898,$0,$917.00,,,Completed,CANCELED,COMPLETED
Little Bits,2022-02-23,0014W00002mr0YkQAI,3d66b2dc-7e81-4a45-a467-975a5ddea032,$0,$468.00,,,Unknown,CANCELED,NEW
Camp Bournedale,2022-02-23,0014W00002mr05RQAQ,10e54c7d-81b6-4460-879e-5a8f09897506,$0,$318.00,,,Completed,CANCELED,COMPLETED
Daoheuangs kitchen,2022-02-23,0014W00002mr0U9QAI,22567d00-9ca0-4ed5-8f7e-75ccdca96d83,$0,$0.00,,,Unknown,CANCELED,NEW
Sync Wireless LLC,2022-02-22,0014W00002W8aVGQAZ,414552a6-9f59-4a4f-bf24-5bcb4acca7cf,$0,$0.00,,,Unknown,CANCELED,NEW
all in seafood,2022-02-22,0014W00002W8UAiQAN,81adfb97-b3c4-47ee-9555-1536b17079fe,$0,$0.00,,,Unknown,CANCELED,NEW
Country Cupboard,2022-02-22,0014W00002W8aOZQAZ,26403631-7940-4ffd-971a-d9408b11046a,"$1,128","$1,616.00",,,Unknown,CANCELED,NEW
MILK T BAR,2022-02-22,0014W00002W8bATQAZ,1926317c-6391-4699-bd4a-4621a145a333,$0,$518.00,,,Unknown,CANCELED,NEW
Small Towne Lounge,2022-02-22,0014W00002W8af9QAB,d33f0d90-991b-4c40-b194-84258d82fdcc,$0,$318.00,,,Completed,CANCELED,COMPLETED
BiscuitYo,2022-02-20,0014W00002W8TDQQA3,0073b201-ba5a-4ae2-89ee-8a1d8388af55,$0,$518.00,,,Completed,CANCELED,COMPLETED
No Name Brewing Company,2022-02-20,0014W00002W8T3wQAF,8367b970-9429-48f3-bc09-18540b1a1f0f,$0,$0.00,,,Unknown,CANCELED,NEW
Teet's Ice Cream Shoppe,2022-02-19,0014W00002W8SZwQAN,b2d76b3c-920c-4afd-80c7-4233557b1b66,$0,$199.00,,,Completed,CANCELED,COMPLETED
TAKUMI OMAKASE,2022-02-19,0014W00002W8SRxQAN,d0181b9b-5629-403c-8dea-291ea29a88fc,"$1,428","$1,506.00",,,Completed,CANCELED,COMPLETED
pazza pizza,2022-02-19,0014W00002W8SpEQAV,aa57b8ac-b4a2-4775-a44f-c98517ed23d4,$0,$399.00,,,Completed,CANCELED,COMPLETED
ADAMS FAMILY PHARMACY,2022-02-18,0014W00002W8MVDQA3,8e0c8ddb-8def-43b6-bbd5-97bcbee4efaf,$0,$0.00,,,Completed,CANCELED,COMPLETED
Medina's Irish Pub,2022-02-18,0014W00002W8MXTQA3,e1013de4-9627-469b-985d-aea608d08dfa,$0,$917.00,,,Completed,CANCELED,COMPLETED
Perfect Touch Vending Services,2022-02-18,0014W00002W8HaMQAV,a3e1d778-48e6-4762-874e-97659e17c2d0,$0,$0.00,,,Not started,NEW,NEW
Barto's Real Soul Food,2022-02-18,0014W00002W8HZ4QAN,57cda3de-5282-433d-b5d0-948a02cbfc29,$0,$318.00,,,Completed,CANCELED,COMPLETED
TNG County Courthouse c/o Christen Perrone,2022-02-18,0014W00002W8I44QAF,1b664df2-b11d-45ca-9623-ad7e9ab625f8,$0,$0.00,,,Unknown,CANCELED,NEW
Cafe Balagan,2022-02-17,0014W00002W8FvSQAV,f5415ccb-cc5b-48a6-b2c0-d090194ecd96,$0,$200.00,,,Completed,CANCELED,COMPLETED
Dutton Drive In,2022-02-17,0014W00002W8GvBQAV,e9aaa4f1-8db8-4206-89c6-53e60cfc03da,$0,$467.00,,,Completed,CANCELED,COMPLETED
Sourced Craft Cocktails,2022-02-17,0014W00002W8GPbQAN,9605084f-cc46-4519-8c7a-df85eaa960d3,"$2,028","$1,577.00",,,Unknown,CANCELED,NEW
Powder House Bar & Grill In care of Robin Traxinger,2022-02-17,0014W00002W8GfXQAV,ff85643f-1421-4068-ac5b-8c6f3a1cca98,"$2,028","$1,845.00",,,Unknown,CANCELED,NEW
Tropical Paradise Chill & Grill Inc,2022-02-17,0014W00002W8GfhQAF,2ba18cee-d987-4f51-a576-16fa589ecaf3,$300,"$1,017.00",,,Unknown,CANCELED,NEW
Ducks Restaurant,2022-02-17,0014W00002W8GwsQAF,9be7b8f3-baad-461c-9a17-65ac8abacb7c,$600,"$1,005.00",,,Completed,COMPLETED,COMPLETED
The 33 Room,2022-02-17,0014W00002W8GXSQA3,1a7ee91d-d1a7-44a6-908f-d2263895b9a9,$0,$318.00,,,Completed,CANCELED,COMPLETED
Loving Hut,2022-02-17,0014W00002W8CEyQAN,cfe58db2-fdd2-437b-b87c-a9e2379d3af4,"$1,728",$998.00,,,Unknown,CANCELED,NEW
Black Napkin,2022-02-17,0014W00002W8G8RQAV,9b4630fc-31f0-422d-8ea2-dbcd17f34249,$0,$667.00,,,Completed,CANCELED,COMPLETED
Taco Boss food truck llc,2022-02-16,0014W00002W89KJQAZ,9e62417c-a7c1-42cf-91d9-da4af08a924d,$0,$318.00,,,Unknown,CANCELED,NEW
Mooliaunos Trapp Kitchen,2022-02-16,0014W00002dbpzvQAA,9690bdf6-46e1-45ef-aee0-49105a0b4c55,$0,$318.00,,,Completed,CANCELED,COMPLETED
Turner Food Company,2022-02-16,0014W00002W8BTtQAN,6c3406b0-2272-44ae-b94c-b37b1e14e9b3,$0,$0.00,,,Not started,NEW,NEW
Cafe 31,2022-02-16,0014W00002W8BjHQAV,5b0d5f34-c55e-424f-9596-e81bdff34946,$0,$0.00,,,Completed,CANCELED,COMPLETED
Nude Pita,2022-02-16,0014W00002W88UhQAJ,55a48ae1-2cd1-4049-9c03-cddaf34f9957,$0,$199.00,,,Completed,COMPLETED,COMPLETED
CFFC Cafe,2022-02-16,0014W00002W6n9tQAB,a132282e-983a-4e4a-b342-c88a1ed8a2e8,$0,$467.00,,,Completed,CANCELED,COMPLETED
Bryan's Bakery,2022-02-16,0014W00002W7PkFQAV,66b52c6f-4a88-46b6-a385-d067e7953254,$0,$318.00,,,Unknown,CANCELED,NEW
Blue Devil Cafe,2022-02-16,0014W00002W7wuZQAR,76098e17-eedc-4bc4-b37e-a46ec1313951,$0,$467.00,,,Completed,CANCELED,COMPLETED
The Mad Irons,2022-02-16,0014W00002W89eMQAR,e6df2660-e51a-40a3-9332-b48123cf1b2d,$0,$119.00,,,Unknown,CANCELED,NEW
Solid Ground Cafe,2022-02-16,001C000001iolF3IAI,1009c819-5e49-4a4d-9a47-c30c2206dfda,$708,"$1,715.00",,,Completed,CANCELED,COMPLETED
Great western Inc,2022-02-16,0014W00002W8BVLQA3,ff1227ea-f105-43a9-a9a0-c621aea564e3,$0,$0.00,,,Unknown,CANCELED,NEW
Caribbean’s Finest Cuisine,2022-02-15,0014W00002W86ERQAZ,9c5ee548-c38d-4e0d-bd5c-0ceefc0a4d67,$0,$0.00,,,Unknown,CANCELED,NEW
Creamcheese Fantasy Bakery,2022-02-15,0014W00002W86rvQAB,73f67ef9-bfa6-48bc-8102-fce48bd4ab8a,$0,$149.00,,,Unknown,CANCELED,NEW
Holy Smoke’N Grill,2022-02-15,0014W00002W86kMQAR,f6ddaede-1727-413e-b011-a98eba46dd11,$0,$0.00,,,Not started,NEW,NEW
Dirtbean Ohana LLC,2022-02-15,0014W00002W7Ld4QAF,cb438b5b-9755-4e7c-9967-af8e8e109ba4,$0,$467.00,,,Completed,CANCELED,COMPLETED
MY BODY CAFE,2022-02-15,0014W00002W86wgQAB,b990297c-944b-4699-a399-23459c5a741c,$0,$667.00,,,Unknown,CANCELED,NEW
Fites Fiesta,2022-02-15,0014W00002W85fjQAB,ee7f8406-cd19-4098-9878-a940e95275ee,$0,$0.00,,,Unknown,CANCELED,NEW
BigSavageBBQ,2022-02-15,0014W00002W86t8QAB,2d42f96f-977f-4653-a195-a299b0f0265b,$0,$0.00,,,Not started,NEW,NEW
The hall,2022-02-15,0014W00002W84fQQAR,ba6b54e3-cb23-461b-99d6-512777ecd963,$600,$707.00,,,Completed,CANCELED,COMPLETED
Represa Grill,2022-02-14,0014W00002W85YJQAZ,fc168794-b3f5-4ab1-9d46-0ad058dc7d36,$0,$518.00,,,Completed,CANCELED,COMPLETED
The dirty south,2022-02-14,0014W00002W85huQAB,92cdb309-9c48-4700-a842-aa77f7eb8efa,$0,$0.00,,,Completed,CANCELED,COMPLETED
KarmaFarm,2022-02-14,0014W00002W85uVQAR,55bc4668-aa42-4678-998f-4ad9053f8e09,$0,$0.00,,,Completed,CANCELED,COMPLETED
Bobs bar,2022-02-14,0014W00002W84kqQAB,40576a67-fa7a-4539-ae14-962dda0f6848,$0,$518.00,,,Completed,CANCELED,COMPLETED
Cold Brew Times,2022-02-14,0014W00002W85TgQAJ,28709bd4-0717-4bb3-ac4a-d8d2e6f4e95f,$0,$0.00,,,Unknown,CANCELED,NEW
Shore Store,2022-02-14,0014W00002W84xkQAB,3ab83936-3f22-47a0-9e10-3903fdcfa15f,$0,$200.00,,,Completed,CANCELED,COMPLETED
BUNBOY,2022-02-14,0014W00002W84SnQAJ,b66e6afe-0f16-4ba8-8133-676ed6862a86,$0,$199.00,,,Completed,CANCELED,COMPLETED
CTOWN Burros,2022-02-13,0014W00002W8427QAB,97f7dd4b-5bc6-4269-8d78-900c3c13955e,$0,$268.00,,,Unknown,CANCELED,NEW
the smokeshow,2022-02-13,0014W00002W844XQAR,6a27ee46-074b-4bc4-b3e6-2aadb7bb5159,$0,$0.00,,,Unknown,CANCELED,NEW
Katy's Fabulous Kitchen,2022-02-12,0014W00002W83onQAB,679891da-3c84-4ea0-8e08-30b6165b1b02,$0,$0.00,,,Not started,NEW,NEW
Well Hotel & Taproom,2022-02-12,0014W00002W83dLQAR,e8a9b2d4-64dd-4220-ac0c-764c72e734a4,$0,$318.00,,,Completed,CANCELED,COMPLETED
The Rock Shop Inn,2022-02-12,0014W00002W83zIQAR,7e2650d5-8511-4854-b084-e61375fe161d,$828,"$1,117.00",,,Unknown,CANCELED,NEW
Hush omakase,2022-02-11,0014W00002W81IlQAJ,83e7cd82-e763-4d83-aa8d-25dc365516c3,$600,$508.00,,,Unknown,CANCELED,NEW
SnackPiratesLLC,2022-02-11,0014W00002W81LVQAZ,e539e46f-6e6d-42f0-8c83-59b8c50ad64e,$0,$467.00,,,Completed,CANCELED,COMPLETED
